Fx(MMG maneuvering ship MMG maneuvering),Fx(MMG maneuvering ship NED),Fx(MMG maneuvering ship ship),Fx(blocked states ship ship),Fx(fictitious forces ship NED),Fx(fictitious forces ship ship),Fx(propellerAndRudder(propeller) ship NED),Fx(propellerAndRudder(propeller) ship propellerAndRudder),Fx(propellerAndRudder(propeller) ship ship),Fx(propellerAndRudder(rudder) ship NED),Fx(propellerAndRudder(rudder) ship ship),Fx(propellerAndRudder ship NED),Fx(propellerAndRudder ship propellerAndRudder),Fx(propellerAndRudder ship ship),Fx(sum of forces ship NED),Fx(sum of forces ship ship),Fy(MMG maneuvering ship MMG maneuvering),Fy(MMG maneuvering ship NED),Fy(MMG maneuvering ship ship),Fy(blocked states ship ship),Fy(fictitious forces ship NED),Fy(fictitious forces ship ship),Fy(propellerAndRudder(propeller) ship NED),Fy(propellerAndRudder(propeller) ship propellerAndRudder),Fy(propellerAndRudder(propeller) ship ship),Fy(propellerAndRudder(rudder) ship NED),Fy(propellerAndRudder(rudder) ship ship),Fy(propellerAndRudder ship NED),Fy(propellerAndRudder ship propellerAndRudder),Fy(propellerAndRudder ship ship),Fy(sum of forces ship NED),Fy(sum of forces ship ship),Fz(MMG maneuvering ship MMG maneuvering),Fz(MMG maneuvering ship NED),Fz(MMG maneuvering ship ship),Fz(blocked states ship ship),Fz(fictitious forces ship NED),Fz(fictitious forces ship ship),Fz(propellerAndRudder(propeller) ship NED),Fz(propellerAndRudder(propeller) ship propellerAndRudder),Fz(propellerAndRudder(propeller) ship ship),Fz(propellerAndRudder(rudder) ship NED),Fz(propellerAndRudder(rudder) ship ship),Fz(propellerAndRudder ship NED),Fz(propellerAndRudder ship propellerAndRudder),Fz(propellerAndRudder ship ship),Fz(sum of forces ship NED),Fz(sum of forces ship ship),Mx(MMG maneuvering ship MMG maneuvering),Mx(MMG maneuvering ship NED),Mx(MMG maneuvering ship ship),Mx(blocked states ship ship),Mx(fictitious forces ship NED),Mx(fictitious forces ship ship),Mx(propellerAndRudder(propeller) ship NED),Mx(propellerAndRudder(propeller) ship propellerAndRudder),Mx(propellerAndRudder(propeller) ship ship),Mx(propellerAndRudder(rudder) ship NED),Mx(propellerAndRudder(rudder) ship ship),Mx(propellerAndRudder ship NED),Mx(propellerAndRudder ship propellerAndRudder),Mx(propellerAndRudder ship ship),Mx(sum of forces ship NED),Mx(sum of forces ship ship),My(MMG maneuvering ship MMG maneuvering),My(MMG maneuvering ship NED),My(MMG maneuvering ship ship),My(blocked states ship ship),My(fictitious forces ship NED),My(fictitious forces ship ship),My(propellerAndRudder(propeller) ship NED),My(propellerAndRudder(propeller) ship propellerAndRudder),My(propellerAndRudder(propeller) ship ship),My(propellerAndRudder(rudder) ship NED),My(propellerAndRudder(rudder) ship ship),My(propellerAndRudder ship NED),My(propellerAndRudder ship propellerAndRudder),My(propellerAndRudder ship ship),My(sum of forces ship NED),My(sum of forces ship ship),Mz(MMG maneuvering ship MMG maneuvering),Mz(MMG maneuvering ship NED),Mz(MMG maneuvering ship ship),Mz(blocked states ship ship),Mz(fictitious forces ship NED),Mz(fictitious forces ship ship),Mz(propellerAndRudder(propeller) ship NED),Mz(propellerAndRudder(propeller) ship propellerAndRudder),Mz(propellerAndRudder(propeller) ship ship),Mz(propellerAndRudder(rudder) ship NED),Mz(propellerAndRudder(rudder) ship ship),Mz(propellerAndRudder ship NED),Mz(propellerAndRudder ship propellerAndRudder),Mz(propellerAndRudder ship ship),Mz(sum of forces ship NED),Mz(sum of forces ship ship),p(ship),p_filtered(ship),phi(ship),phi_filtered(ship),propellerAndRudder(P/D),propellerAndRudder(beta),propellerAndRudder(rpm),psi(ship),psi_filtered(ship),q(ship),q_filtered(ship),qi(ship),qj(ship),qk(ship),qr(ship),r(ship),r_filtered(ship),t,theta(ship),theta_filtered(ship),u(ship),u_filtered(ship),v(ship),v_filtered(ship),w(ship),w_filtered(ship),x(ship),x_filtered(ship),y(ship),y_filtered(ship),z(ship),z_filtered(ship)
-4.312519e+00,-2.110866e+01,-4.312519e+00,-3.469447e-18,1.171495e+01,-3.861945e+00,2.529267e+00,1.134732e+01,1.134732e+01,6.892417e+00,-3.198481e+00,9.421685e+00,8.148835e+00,8.148835e+00,2.797643e-02,-2.562900e-02,2.071054e+01,4.026379e-01,2.071054e+01,-8.673617e-19,-6.640209e+00,-1.288539e+01,1.106184e+01,0.000000e+00,0.000000e+00,-4.856961e+00,-7.817914e+00,6.204884e+00,-7.817914e+00,-7.817914e+00,-3.268716e-02,7.235764e-03,0.000000e+00,-1.336633e+00,0.000000e+00,8.338869e-01,1.856084e-01,-6.473487e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.045589e-01,0.000000e+00,5.045589e-01,0.000000e+00,0.000000e+00,-6.464661e-01,-6.473487e-01,-1.472530e-01,8.223734e-01,-1.472530e-01,1.734723e-18,-1.020510e-01,-5.283009e-01,-1.578546e+00,-0.000000e+00,0.000000e+00,-5.221277e-01,6.645227e-01,-2.100674e+00,-1.329045e-01,6.645227e-01,-1.380351e+00,-1.103118e-02,0.000000e+00,-1.210133e+00,0.000000e+00,-1.305892e+00,2.333376e-02,2.297914e-01,3.609312e-01,0.000000e+00,1.157426e+00,1.129862e+00,0.000000e+00,1.490793e+00,3.262451e-01,1.157426e+00,3.039942e-01,1.387218e+00,-1.492344e+01,-1.382689e+01,-1.492344e+01,0.000000e+00,4.306808e-09,6.639110e-01,-1.047249e-01,0.000000e+00,0.000000e+00,1.379612e+01,1.421517e+01,1.369139e+01,1.034168e+00,1.421517e+01,-1.354933e-01,-4.436171e-02,6.210561e-03,6.210561e-03,-6.458370e-02,-6.458370e-02,0.000000e+00,-6.108652e-01,9.424778e+01,1.346013e+00,1.346013e+00,-8.339871e-03,-8.339871e-03,-2.524626e-02,-2.012529e-02,6.230146e-01,7.815436e-01,1.289531e-01,1.289531e-01,5.770000e+01,-6.938894e-18,-6.938894e-18,5.485166e-01,5.485166e-01,-1.638654e-01,-1.638654e-01,-1.061444e-02,-1.061444e-02,9.554845e+00,9.554845e+00,4.419198e+00,4.419198e+00,0.000000e+00,0.000000e+00
-4.311594e+00,-2.111073e+01,-4.311594e+00,-3.469447e-18,1.179730e+01,-3.861210e+00,2.386177e+00,1.134755e+01,1.134755e+01,6.955513e+00,-3.198764e+00,9.341691e+00,8.148782e+00,8.148782e+00,2.826301e-02,-2.402202e-02,2.070851e+01,1.305169e-01,2.070851e+01,8.673617e-19,-6.487006e+00,-1.288275e+01,1.109382e+01,0.000000e+00,0.000000e+00,-4.767986e+00,-7.818606e+00,6.325838e+00,-7.818606e+00,-7.818606e+00,-3.065052e-02,7.152507e-03,0.000000e+00,-1.323837e+00,0.000000e+00,8.257279e-01,1.801722e-01,-6.447049e-01,0.000000e+00,0.000000e+00,0.000000e+00,4.998216e-01,0.000000e+00,4.998216e-01,0.000000e+00,0.000000e+00,-6.438434e-01,-6.447049e-01,-1.569404e-01,8.278396e-01,-1.569404e-01,-3.469447e-18,-9.932890e-02,-5.281929e-01,-1.583172e+00,-0.000000e+00,0.000000e+00,-5.284631e-01,6.645815e-01,-2.111635e+00,-1.329163e-01,6.645815e-01,-1.383124e+00,-2.055182e-02,0.000000e+00,-1.207057e+00,0.000000e+00,-1.306068e+00,2.136471e-02,2.268224e-01,3.405254e-01,0.000000e+00,1.157450e+00,1.121342e+00,0.000000e+00,1.461868e+00,3.262739e-01,1.157450e+00,2.761752e-01,1.384272e+00,-1.492719e+01,-1.383138e+01,-1.492719e+01,-6.938894e-18,4.180585e-09,6.635155e-01,-1.037346e-01,0.000000e+00,0.000000e+00,1.379780e+01,1.421643e+01,1.369407e+01,1.034260e+00,1.421643e+01,-1.373169e-01,-4.724596e-02,6.028703e-03,6.028703e-03,-6.397082e-02,-6.397082e-02,0.000000e+00,-6.108652e-01,9.424778e+01,1.358934e+00,1.358934e+00,-8.259318e-03,-8.259318e-03,-2.487746e-02,-2.009551e-02,6.280569e-01,7.775100e-01,1.289345e-01,1.289345e-01,5.780000e+01,3.469447e-18,3.469447e-18,5.485034e-01,5.485034e-01,-1.638709e-01,-1.638709e-01,-1.051331e-02,-1.051331e-02,9.582756e+00,9.582756e+00,4.469189e+00,4.469189e+00,0.000000e+00,0.000000e+00
-4.310651e+00,-2.110908e+01,-4.310651e+00,0.000000e+00,1.187754e+01,-3.860566e+00,2.242717e+00,1.134781e+01,1.134781e+01,7.017538e+00,-3.199094e+00,9.260255e+00,8.148713e+00,8.148713e+00,2.871304e-02,-2.250386e-02,2.070632e+01,-1.415636e-01,2.070632e+01,7.806256e-18,-6.332887e+00,-1.287983e+01,1.112398e+01,0.000000e+00,0.000000e+00,-4.678276e+00,-7.819412e+00,6.445705e+00,-7.819412e+00,-7.819412e+00,-2.874552e-02,7.074542e-03,0.000000e+00,-1.311519e+00,0.000000e+00,8.178525e-01,1.715497e-01,-6.455434e-01,0.000000e+00,0.000000e+00,0.000000e+00,4.952745e-01,0.000000e+00,4.952745e-01,0.000000e+00,0.000000e+00,-6.446953e-01,-6.455434e-01,-1.662140e-01,8.337132e-01,-1.662140e-01,-3.469447e-18,-9.480979e-02,-5.280732e-01,-1.587535e+00,-0.000000e+00,0.000000e+00,-5.349891e-01,6.646500e-01,-2.122524e+00,-1.329300e-01,6.646500e-01,-1.383621e+00,-2.963717e-02,0.000000e+00,-1.203685e+00,0.000000e+00,-1.306402e+00,1.911470e-02,2.218837e-01,3.200645e-01,0.000000e+00,1.157476e+00,1.112930e+00,0.000000e+00,1.432994e+00,3.263076e-01,1.157476e+00,2.484238e-01,1.379360e+00,-1.493018e+01,-1.383511e+01,-1.493018e+01,6.938894e-18,3.980467e-09,6.629975e-01,-1.027826e-01,0.000000e+00,0.000000e+00,1.379966e+01,1.421790e+01,1.369688e+01,1.034366e+00,1.421790e+01,-1.382237e-01,-4.928847e-02,5.740049e-03,5.740049e-03,-6.338152e-02,-6.338152e-02,0.000000e+00,-6.108652e-01,9.424778e+01,1.371852e+00,1.371852e+00,-8.181771e-03,-8.181771e-03,-2.451924e-02,-2.006925e-02,6.330719e-01,7.734442e-01,1.289147e-01,1.289147e-01,5.790000e+01,-0.000000e+00,-0.000000e+00,5.484910e-01,5.484910e-01,-1.638811e-01,-1.638811e-01,-1.041610e-02,-1.041610e-02,9.610019e+00,9.610019e+00,4.519537e+00,4.519537e+00,0.000000e+00,0.000000e+00
-4.309707e+00,-2.110375e+01,-4.309707e+00,0.000000e+00,1.195570e+01,-3.860021e+00,2.098908e+00,1.134810e+01,1.134810e+01,7.078467e+00,-3.199465e+00,9.177375e+00,8.148632e+00,8.148632e+00,2.932920e-02,-2.109577e-02,2.070399e+01,-4.135592e-01,2.070399e+01,-6.938894e-18,-6.177900e+00,-1.287668e+01,1.115230e+01,0.000000e+00,0.000000e+00,-4.587831e+00,-7.820319e+00,6.564473e+00,-7.820319e+00,-7.820319e+00,-2.698601e-02,6.998586e-03,0.000000e+00,-1.299897e+00,0.000000e+00,8.104010e-01,1.599169e-01,-6.498254e-01,0.000000e+00,0.000000e+00,0.000000e+00,4.909976e-01,0.000000e+00,4.909976e-01,0.000000e+00,0.000000e+00,-6.489827e-01,-6.498254e-01,-1.749105e-01,8.401533e-01,-1.749105e-01,-6.938894e-18,-8.858146e-02,-5.279437e-01,-1.591633e+00,-0.000000e+00,0.000000e+00,-5.418504e-01,6.647271e-01,-2.133484e+00,-1.329454e-01,6.647271e-01,-1.381912e+00,-3.812703e-02,0.000000e+00,-1.199868e+00,0.000000e+00,-1.306886e+00,1.667139e-02,2.150786e-01,2.995517e-01,0.000000e+00,1.157506e+00,1.104638e+00,0.000000e+00,1.404190e+00,3.263454e-01,1.157506e+00,2.209929e-01,1.372584e+00,-1.493238e+01,-1.383800e+01,-1.493238e+01,0.000000e+00,3.710534e-09,6.623697e-01,-1.018859e-01,0.000000e+00,0.000000e+00,1.380168e+01,1.421954e+01,1.369979e+01,1.034486e+00,1.421954e+01,-1.382090e-01,-5.046076e-02,5.350528e-03,5.350528e-03,-6.282618e-02,-6.282618e-02,0.000000e+00,-6.108652e-01,9.424778e+01,1.384768e+00,1.384768e+00,-8.108597e-03,-8.108597e-03,-2.417550e-02,-2.005001e-02,6.380592e-01,7.693465e-01,1.288940e-01,1.288940e-01,5.800000e+01,-0.000000e+00,-0.000000e+00,5.484794e-01,5.484794e-01,-1.638958e-01,-1.638958e-01,-1.032452e-02,-1.032452e-02,9.636629e+00,9.636629e+00,4.570230e+00,4.570230e+00,0.000000e+00,0.000000e+00
-4.308775e+00,-2.109476e+01,-4.308775e+00,0.000000e+00,1.203182e+01,-3.859584e+00,1.954775e+00,1.134841e+01,1.134841e+01,7.138273e+00,-3.199871e+00,9.093048e+00,8.148542e+00,8.148542e+00,3.011081e-02,-1.981677e-02,2.070157e+01,-6.854272e-01,2.070157e+01,8.673617e-18,-6.022088e+00,-1.287334e+01,1.117879e+01,0.000000e+00,0.000000e+00,-4.496656e+00,-7.821312e+00,6.682133e+00,-7.821312e+00,-7.821312e+00,-2.538278e-02,6.922685e-03,0.000000e+00,-1.289174e+00,0.000000e+00,8.035050e-01,1.455024e-01,-6.574504e-01,3.937272e-17,0.000000e+00,0.000000e+00,4.870659e-01,0.000000e+00,4.870659e-01,0.000000e+00,0.000000e+00,-6.566055e-01,-6.574504e-01,-1.828777e-01,8.473017e-01,-1.828777e-01,-6.938894e-18,-8.076367e-02,-5.278068e-01,-1.595464e+00,-0.000000e+00,0.000000e+00,-5.491831e-01,6.648115e-01,-2.144647e+00,-1.329623e-01,6.648115e-01,-1.378109e+00,-4.587299e-02,0.000000e+00,-1.195459e+00,0.000000e+00,-1.307510e+00,1.412271e-02,2.065430e-01,2.789903e-01,0.000000e+00,1.157538e+00,1.096471e+00,0.000000e+00,1.375462e+00,3.263868e-01,1.157538e+00,1.941254e-01,1.364081e+00,-1.493375e+01,-1.384003e+01,-1.493375e+01,-6.938894e-18,3.376074e-09,6.616459e-01,-1.010600e-01,0.000000e+00,0.000000e+00,1.380380e+01,1.422135e+01,1.370274e+01,1.034618e+00,1.422135e+01,-1.372850e-01,-5.075133e-02,4.867845e-03,4.867845e-03,-6.231452e-02,-6.231452e-02,0.000000e+00,-6.108652e-01,9.424778e+01,1.397682e+00,1.397682e+00,-8.041074e-03,-8.041074e-03,-2.384978e-02,-2.004118e-02,6.430186e-01,7.652168e-01,1.288730e-01,1.288730e-01,5.810000e+01,-0.000000e+00,-0.000000e+00,5.484685e-01,5.484685e-01,-1.639146e-01,-1.639146e-01,-1.024016e-02,-1.024016e-02,9.662584e+00,9.662584e+00,4.621262e+00,4.621262e+00,0.000000e+00,0.000000e+00
-4.307869e+00,-2.108214e+01,-4.307869e+00,0.000000e+00,1.210593e+01,-3.859259e+00,1.810339e+00,1.134875e+01,1.134875e+01,7.196928e+00,-3.200304e+00,9.007267e+00,8.148445e+00,8.148445e+00,3.105403e-02,-1.868329e-02,2.069909e+01,-9.571264e-01,2.069909e+01,1.734723e-17,-5.865491e+00,-1.286987e+01,1.120343e+01,0.000000e+00,0.000000e+00,-4.404753e+00,-7.822372e+00,6.798674e+00,-7.822372e+00,-7.822372e+00,-2.394359e-02,6.846337e-03,0.000000e+00,-1.279534e+00,0.000000e+00,7.972855e-01,1.285826e-01,-6.682590e-01,3.937388e-17,0.000000e+00,0.000000e+00,4.835475e-01,0.000000e+00,4.835475e-01,0.000000e+00,0.000000e+00,-6.674042e-01,-6.682590e-01,-1.899779e-01,8.552800e-01,-1.899779e-01,-1.387779e-17,-7.150572e-02,-5.276647e-01,-1.599026e+00,-0.000000e+00,0.000000e+00,-5.571126e-01,6.649016e-01,-2.156139e+00,-1.329803e-01,6.649016e-01,-1.372365e+00,-5.274097e-02,0.000000e+00,-1.190316e+00,0.000000e+00,-1.308260e+00,1.155447e-02,1.964431e-01,2.583834e-01,0.000000e+00,1.157572e+00,1.088426e+00,0.000000e+00,1.346810e+00,3.264311e-01,1.157572e+00,1.680482e-01,1.354016e+00,-1.493428e+01,-1.384117e+01,-1.493428e+01,-6.938894e-18,2.983483e-09,6.608409e-01,-1.003194e-01,0.000000e+00,0.000000e+00,1.380601e+01,1.422328e+01,1.370569e+01,1.034758e+00,1.422328e+01,-1.354802e-01,-5.016542e-02,4.301321e-03,4.301321e-03,-6.185541e-02,-6.185541e-02,0.000000e+00,-6.108652e-01,9.424778e+01,1.410593e+00,1.410593e+00,-7.980368e-03,-7.980368e-03,-2.354520e-02,-2.004599e-02,6.479496e-01,7.610552e-01,1.288518e-01,1.288518e-01,5.820000e+01,-0.000000e+00,-0.000000e+00,5.484583e-01,5.484583e-01,-1.639372e-01,-1.639372e-01,-1.016448e-02,-1.016448e-02,9.687879e+00,9.687879e+00,4.672624e+00,4.672624e+00,0.000000e+00,0.000000e+00
-4.307004e+00,-2.106593e+01,-4.307004e+00,0.000000e+00,1.217806e+01,-3.859050e+00,1.665623e+00,1.134910e+01,1.134910e+01,7.254405e+00,-3.200758e+00,8.920028e+00,8.148345e+00,8.148345e+00,3.215213e-02,-1.770894e-02,2.069659e+01,-1.228617e+00,2.069659e+01,-1.821460e-17,-5.708142e+00,-1.286633e+01,1.122621e+01,0.000000e+00,0.000000e+00,-4.312126e+00,-7.823481e+00,6.914086e+00,-7.823481e+00,-7.823481e+00,-2.267318e-02,6.770496e-03,0.000000e+00,-1.271143e+00,0.000000e+00,7.918498e-01,1.094770e-01,-6.820354e-01,7.875022e-17,0.000000e+00,0.000000e+00,4.805027e-01,0.000000e+00,4.805027e-01,0.000000e+00,0.000000e+00,-6.811636e-01,-6.820354e-01,-1.960897e-01,8.641876e-01,-1.960897e-01,1.387779e-17,-6.098346e-02,-5.275197e-01,-1.602318e+00,-0.000000e+00,0.000000e+00,-5.657511e-01,6.649959e-01,-2.168069e+00,-1.329992e-01,6.649959e-01,-1.364865e+00,-5.861354e-02,0.000000e+00,-1.184304e+00,0.000000e+00,-1.309121e+00,9.048063e-03,1.849719e-01,2.377345e-01,0.000000e+00,1.157608e+00,1.080489e+00,0.000000e+00,1.318224e+00,3.264773e-01,1.157608e+00,1.429680e-01,1.342580e+00,-1.493399e+01,-1.384142e+01,-1.493399e+01,-6.938894e-18,2.540162e-09,6.599695e-01,-9.967664e-02,0.000000e+00,0.000000e+00,1.380825e+01,1.422529e+01,1.370858e+01,1.034905e+00,1.422529e+01,-1.328382e-01,-4.872446e-02,3.661722e-03,3.661722e-03,-6.145670e-02,-6.145670e-02,0.000000e+00,-6.108652e-01,9.424778e+01,1.423502e+00,1.423502e+00,-7.927514e-03,-7.927514e-03,-2.326444e-02,-2.006739e-02,6.528522e-01,7.568620e-01,1.288310e-01,1.288310e-01,5.830000e+01,3.469447e-18,3.469447e-18,5.484486e-01,5.484486e-01,-1.639630e-01,-1.639630e-01,-1.009877e-02,-1.009877e-02,9.712510e+00,9.712510e+00,4.724306e+00,4.724306e+00,0.000000e+00,0.000000e+00
-4.306191e+00,-2.104617e+01,-4.306191e+00,-3.469447e-18,1.224825e+01,-3.858957e+00,1.520649e+00,1.134947e+01,1.134947e+01,7.310675e+00,-3.201225e+00,8.831324e+00,8.148244e+00,8.148244e+00,3.339572e-02,-1.690433e-02,2.069410e+01,-1.499862e+00,2.069410e+01,-1.387779e-17,-5.550070e+00,-1.286278e+01,1.124714e+01,0.000000e+00,0.000000e+00,-4.218778e+00,-7.824620e+00,7.028358e+00,-7.824620e+00,-7.824620e+00,-2.157335e-02,6.697442e-03,0.000000e+00,-1.264142e+00,0.000000e+00,7.872904e-01,8.854206e-02,-6.985119e-01,3.937638e-17,0.000000e+00,0.000000e+00,4.779830e-01,0.000000e+00,4.779830e-01,0.000000e+00,0.000000e+00,-6.976165e-01,-6.985119e-01,-2.011105e-01,8.741002e-01,-2.011105e-01,0.000000e+00,-4.939588e-02,-5.273741e-01,-1.605337e+00,-0.000000e+00,0.000000e+00,-5.751950e-01,6.650927e-01,-2.180532e+00,-1.330185e-01,6.650927e-01,-1.355827e+00,-6.339189e-02,0.000000e+00,-1.177299e+00,0.000000e+00,-1.310077e+00,6.678480e-03,1.723453e-01,2.170466e-01,0.000000e+00,1.157646e+00,1.072641e+00,0.000000e+00,1.289687e+00,3.265249e-01,1.157646e+00,1.190664e-01,1.329991e+00,-1.493288e+01,-1.384078e+01,-1.493288e+01,-6.938894e-18,2.054376e-09,6.590468e-01,-9.914269e-02,0.000000e+00,0.000000e+00,1.381050e+01,1.422737e+01,1.371136e+01,1.035055e+00,1.422737e+01,-1.294165e-01,-4.646518e-02,2.961053e-03,2.961053e-03,-6.112511e-02,-6.112511e-02,0.000000e+00,-6.108652e-01,9.424778e+01,1.436408e+00,1.436408e+00,-7.883396e-03,-7.883396e-03,-2.300968e-02,-2.010805e-02,6.577261e-01,7.526371e-01,1.288107e-01,1.288107e-01,5.840000e+01,-3.469447e-18,-3.469447e-18,5.484394e-01,5.484394e-01,-1.639916e-01,-1.639916e-01,-1.004414e-02,-1.004414e-02,9.736475e+00,9.736475e+00,4.776301e+00,4.776301e+00,0.000000e+00,0.000000e+00
-4.305443e+00,-2.102290e+01,-4.305443e+00,0.000000e+00,1.231652e+01,-3.858979e+00,1.375437e+00,1.134984e+01,1.134984e+01,7.365710e+00,-3.201695e+00,8.741147e+00,8.148146e+00,8.148146e+00,3.477317e-02,-1.627692e-02,2.069167e+01,-1.770823e+00,2.069167e+01,-2.602085e-17,-5.391299e+00,-1.285927e+01,1.126619e+01,0.000000e+00,0.000000e+00,-4.124713e+00,-7.825771e+00,7.141478e+00,-7.825771e+00,-7.825771e+00,-2.064307e-02,6.630538e-03,0.000000e+00,-1.258644e+00,0.000000e+00,7.836830e-01,6.616499e-02,-7.173738e-01,0.000000e+00,0.000000e+00,0.000000e+00,4.760300e-01,0.000000e+00,4.760300e-01,0.000000e+00,0.000000e+00,-7.164487e-01,-7.173738e-01,-2.049578e-01,8.850690e-01,-2.049578e-01,0.000000e+00,-3.696112e-02,-5.272301e-01,-1.608082e+00,-0.000000e+00,0.000000e+00,-5.855235e-01,6.651905e-01,-2.193605e+00,-1.330381e-01,6.651905e-01,-1.345498e+00,-6.699743e-02,0.000000e+00,-1.169191e+00,0.000000e+00,-1.311110e+00,4.512412e-03,1.587987e-01,1.963233e-01,0.000000e+00,1.157684e+00,1.064852e+00,0.000000e+00,1.261175e+00,3.265729e-01,1.157684e+00,9.649681e-02,1.316482e+00,-1.493098e+01,-1.383928e+01,-1.493098e+01,-6.938894e-18,1.535120e-09,6.580878e-01,-9.872634e-02,0.000000e+00,0.000000e+00,1.381272e+01,1.422946e+01,1.371399e+01,1.035208e+00,1.422946e+01,-1.252851e-01,-4.343846e-02,2.212338e-03,2.212338e-03,-6.086609e-02,-6.086609e-02,0.000000e+00,-6.108652e-01,9.424778e+01,1.449312e+00,1.449312e+00,-7.848736e-03,-7.848736e-03,-2.278254e-02,-2.017028e-02,6.625710e-01,7.483807e-01,1.287915e-01,1.287915e-01,5.850000e+01,-3.469447e-18,-3.469447e-18,5.484306e-01,5.484306e-01,-1.640223e-01,-1.640223e-01,-1.000147e-02,-1.000147e-02,9.759769e+00,9.759769e+00,4.828599e+00,4.828599e+00,0.000000e+00,0.000000e+00
-4.304770e+00,-2.099613e+01,-4.304770e+00,0.000000e+00,1.238291e+01,-3.859114e+00,1.230010e+00,1.135022e+01,1.135022e+01,7.419481e+00,-3.202162e+00,8.649491e+00,8.148053e+00,8.148053e+00,3.627082e-02,-1.583096e-02,2.068933e+01,-2.041466e+00,2.068933e+01,-3.469447e-18,-5.231848e+00,-1.285585e+01,1.128337e+01,0.000000e+00,0.000000e+00,-4.029936e+00,-7.826912e+00,7.253435e+00,-7.826912e+00,-7.826912e+00,-1.987865e-02,6.573889e-03,0.000000e+00,-1.254737e+00,0.000000e+00,7.810852e-01,4.275644e-02,-7.382652e-01,-1.181369e-16,0.000000e+00,0.000000e+00,4.746752e-01,0.000000e+00,4.746752e-01,0.000000e+00,0.000000e+00,-7.373050e-01,-7.382652e-01,-2.075709e-01,8.971198e-01,-2.075709e-01,0.000000e+00,-2.391234e-02,-5.270898e-01,-1.610552e+00,-0.000000e+00,0.000000e+00,-5.967968e-01,6.652876e-01,-2.207349e+00,-1.330575e-01,6.652876e-01,-1.334141e+00,-6.937311e-02,0.000000e+00,-1.159884e+00,0.000000e+00,-1.312202e+00,2.606705e-03,1.445819e-01,1.755677e-01,0.000000e+00,1.157722e+00,1.057091e+00,0.000000e+00,1.232658e+00,3.266205e-01,1.157722e+00,7.538069e-02,1.302304e+00,-1.492835e+01,-1.383695e+01,-1.492835e+01,-6.938894e-18,9.919484e-10,6.571070e-01,-9.843424e-02,0.000000e+00,0.000000e+00,1.381486e+01,1.423153e+01,1.371643e+01,1.035359e+00,1.423153e+01,-1.205245e-01,-3.970798e-02,1.429375e-03,1.429375e-03,-6.068378e-02,-6.068378e-02,0.000000e+00,-6.108652e-01,9.424778e+01,1.462214e+00,1.462214e+00,-7.824080e-03,-7.824080e-03,-2.258412e-02,-2.025600e-02,6.673869e-01,7.440930e-01,1.287736e-01,1.287736e-01,5.860000e+01,1.040834e-17,1.040834e-17,5.484221e-01,5.484221e-01,-1.640546e-01,-1.640546e-01,-9.971457e-03,-9.971457e-03,9.782389e+00,9.782389e+00,4.881193e+00,4.881193e+00,0.000000e+00,0.000000e+00
-4.304181e+00,-2.096593e+01,-4.304181e+00,-1.734723e-18,1.244745e+01,-3.859355e+00,1.084389e+00,1.135059e+01,1.135059e+01,7.471961e+00,-3.202618e+00,8.556350e+00,8.147969e+00,8.147969e+00,3.787342e-02,-1.556746e-02,2.068712e+01,-2.311755e+00,2.068712e+01,-1.040834e-17,-5.071732e+00,-1.285256e+01,1.129867e+01,0.000000e+00,0.000000e+00,-3.934455e+00,-7.828026e+00,7.364213e+00,-7.828026e+00,-7.828026e+00,-1.927389e-02,6.531937e-03,0.000000e+00,-1.252478e+00,0.000000e+00,7.795354e-01,1.874336e-02,-7.607957e-01,0.000000e+00,0.000000e+00,0.000000e+00,4.739387e-01,0.000000e+00,4.739387e-01,0.000000e+00,0.000000e+00,-7.597955e-01,-7.607957e-01,-2.089115e-01,9.102535e-01,-2.089115e-01,-1.387779e-17,-1.049316e-02,-5.269551e-01,-1.612746e+00,-0.000000e+00,0.000000e+00,-6.090551e-01,6.653822e-01,-2.221801e+00,-1.330764e-01,6.653822e-01,-1.322041e+00,-7.048428e-02,0.000000e+00,-1.149302e+00,0.000000e+00,-1.313333e+00,1.007080e-03,1.299550e-01,1.547832e-01,0.000000e+00,1.157760e+00,1.049318e+00,0.000000e+00,1.204101e+00,3.266670e-01,1.157760e+00,5.580557e-02,1.287715e+00,-1.492503e+01,-1.383385e+01,-1.492503e+01,0.000000e+00,4.348107e-10,6.561189e-01,-9.827075e-02,0.000000e+00,0.000000e+00,1.381690e+01,1.423356e+01,1.371863e+01,1.035506e+00,1.423356e+01,-1.152250e-01,-3.534867e-02,6.264899e-04,6.264899e-04,-6.058088e-02,-6.058088e-02,0.000000e+00,-6.108652e-01,9.424778e+01,1.475114e+00,1.475114e+00,-7.809789e-03,-7.809789e-03,-2.241494e-02,-2.036666e-02,6.721735e-01,7.397740e-01,1.287572e-01,1.287572e-01,5.870000e+01,-0.000000e+00,-0.000000e+00,5.484137e-01,5.484137e-01,-1.640879e-01,-1.640879e-01,-9.954528e-03,-9.954528e-03,9.804332e+00,9.804332e+00,4.934073e+00,4.934073e+00,0.000000e+00,0.000000e+00
