Fx(MMG maneuvering ship MMG maneuvering),Fx(MMG maneuvering ship NED),Fx(MMG maneuvering ship ship),Fx(blocked states ship ship),Fx(fictitious forces ship NED),Fx(fictitious forces ship ship),Fx(propellerAndRudder(propeller) ship NED),Fx(propellerAndRudder(propeller) ship propellerAndRudder),Fx(propellerAndRudder(propeller) ship ship),Fx(propellerAndRudder(rudder) ship NED),Fx(propellerAndRudder(rudder) ship ship),Fx(propellerAndRudder ship NED),Fx(propellerAndRudder ship propellerAndRudder),Fx(propellerAndRudder ship ship),Fx(sum of forces ship NED),Fx(sum of forces ship ship),Fy(MMG maneuvering ship MMG maneuvering),Fy(MMG maneuvering ship NED),Fy(MMG maneuvering ship ship),Fy(blocked states ship ship),Fy(fictitious forces ship NED),Fy(fictitious forces ship ship),Fy(propellerAndRudder(propeller) ship NED),Fy(propellerAndRudder(propeller) ship propellerAndRudder),Fy(propellerAndRudder(propeller) ship ship),Fy(propellerAndRudder(rudder) ship NED),Fy(propellerAndRudder(rudder) ship ship),Fy(propellerAndRudder ship NED),Fy(propellerAndRudder ship propellerAndRudder),Fy(propellerAndRudder ship ship),Fy(sum of forces ship NED),Fy(sum of forces ship ship),Fz(MMG maneuvering ship MMG maneuvering),Fz(MMG maneuvering ship NED),Fz(MMG maneuvering ship ship),Fz(blocked states ship ship),Fz(fictitious forces ship NED),Fz(fictitious forces ship ship),Fz(propellerAndRudder(propeller) ship NED),Fz(propellerAndRudder(propeller) ship propellerAndRudder),Fz(propellerAndRudder(propeller) ship ship),Fz(propellerAndRudder(rudder) ship NED),Fz(propellerAndRudder(rudder) ship ship),Fz(propellerAndRudder ship NED),Fz(propellerAndRudder ship propellerAndRudder),Fz(propellerAndRudder ship ship),Fz(sum of forces ship NED),Fz(sum of forces ship ship),Mx(MMG maneuvering ship MMG maneuvering),Mx(MMG maneuvering ship NED),Mx(MMG maneuvering ship ship),Mx(blocked states ship ship),Mx(fictitious forces ship NED),Mx(fictitious forces ship ship),Mx(propellerAndRudder(propeller) ship NED),Mx(propellerAndRudder(propeller) ship propellerAndRudder),Mx(propellerAndRudder(propeller) ship ship),Mx(propellerAndRudder(rudder) ship NED),Mx(propellerAndRudder(rudder) ship ship),Mx(propellerAndRudder ship NED),Mx(propellerAndRudder ship propellerAndRudder),Mx(propellerAndRudder ship ship),Mx(sum of forces ship NED),Mx(sum of forces ship ship),My(MMG maneuvering ship MMG maneuvering),My(MMG maneuvering ship NED),My(MMG maneuvering ship ship),My(blocked states ship ship),My(fictitious forces ship NED),My(fictitious forces ship ship),My(propellerAndRudder(propeller) ship NED),My(propellerAndRudder(propeller) ship propellerAndRudder),My(propellerAndRudder(propeller) ship ship),My(propellerAndRudder(rudder) ship NED),My(propellerAndRudder(rudder) ship ship),My(propellerAndRudder ship NED),My(propellerAndRudder ship propellerAndRudder),My(propellerAndRudder ship ship),My(sum of forces ship NED),My(sum of forces ship ship),Mz(MMG maneuvering ship MMG maneuvering),Mz(MMG maneuvering ship NED),Mz(MMG maneuvering ship ship),Mz(blocked states ship ship),Mz(fictitious forces ship NED),Mz(fictitious forces ship ship),Mz(propellerAndRudder(propeller) ship NED),Mz(propellerAndRudder(propeller) ship propellerAndRudder),Mz(propellerAndRudder(propeller) ship ship),Mz(propellerAndRudder(rudder) ship NED),Mz(propellerAndRudder(rudder) ship ship),Mz(propellerAndRudder ship NED),Mz(propellerAndRudder ship propellerAndRudder),Mz(propellerAndRudder ship ship),Mz(sum of forces ship NED),Mz(sum of forces ship ship),p(ship),p_filtered(ship),phi(ship),phi_filtered(ship),propellerAndRudder(P/D),propellerAndRudder(beta),propellerAndRudder(rpm),psi(ship),psi_filtered(ship),q(ship),q_filtered(ship),qi(ship),qj(ship),qk(ship),qr(ship),r(ship),r_filtered(ship),t,theta(ship),theta_filtered(ship),u(ship),u_filtered(ship),v(ship),v_filtered(ship),w(ship),w_filtered(ship),x(ship),x_filtered(ship),y(ship),y_filtered(ship),z(ship),z_filtered(ship)
-1.955227e+01,-9.057087e+01,-1.955227e+01,0.000000e+00,4.011496e+01,-2.137155e+01,3.164694e+01,5.070555e+01,5.070555e+01,1.825090e+01,-1.034577e+01,4.989784e+01,4.035978e+01,4.035978e+01,-5.580718e-01,-5.640504e-01,-1.003017e+02,-4.732493e+01,-1.003017e+02,-5.551115e-17,5.939771e+01,6.841458e+01,-3.961722e+01,0.000000e+00,0.000000e+00,2.782056e+01,3.162347e+01,-1.179666e+01,3.162347e+01,3.162347e+01,2.761229e-01,-2.636951e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.173301e+01,1.168084e+02,9.173301e+01,0.000000e+00,0.000000e+00,1.710364e+01,0.000000e+00,0.000000e+00,0.000000e+00,-1.166929e+02,-1.087870e+02,-1.166929e+02,-3.196284e+00,-1.087870e+02,1.155287e-01,4.960495e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.108652e-01,6.726715e+01,-8.967766e-01,-8.967766e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.335137e-01,9.011470e-01,-5.226075e-02,-5.226075e-02,1.293000e+02,0.000000e+00,0.000000e+00,4.003366e-01,4.003366e-01,1.250584e-01,1.250584e-01,0.000000e+00,0.000000e+00,1.749776e+01,1.749776e+01,-8.046755e+00,-8.046755e+00,0.000000e+00,0.000000e+00
-1.955119e+01,-9.081261e+01,-1.955119e+01,0.000000e+00,4.042274e+01,-2.137057e+01,3.143963e+01,5.070581e+01,5.070581e+01,1.839595e+01,-1.034572e+01,4.983558e+01,4.036009e+01,4.036009e+01,-5.542839e-01,-5.616725e-01,-1.002971e+02,-4.684890e+01,-1.002971e+02,-5.551115e-17,5.918435e+01,6.841114e+01,-3.978227e+01,0.000000e+00,0.000000e+00,2.772467e+01,3.162332e+01,-1.205760e+01,3.162332e+01,3.162332e+01,2.778519e-01,-2.625953e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.173314e+01,1.168074e+02,9.173314e+01,2.775558e-17,2.842171e-14,1.710279e+01,0.000000e+00,0.000000e+00,0.000000e+00,-1.166924e+02,-1.087865e+02,-1.166924e+02,-3.196269e+00,-1.087865e+02,1.150360e-01,4.938716e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.108652e-01,6.726715e+01,-9.020027e-01,-9.020027e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.358670e-01,9.000111e-01,-5.226021e-02,-5.226021e-02,1.294000e+02,0.000000e+00,0.000000e+00,4.003206e-01,4.003206e-01,1.250539e-01,1.250539e-01,0.000000e+00,0.000000e+00,1.753245e+01,1.753245e+01,-8.070319e+00,-8.070319e+00,0.000000e+00,0.000000e+00
-1.955012e+01,-9.105186e+01,-1.955012e+01,0.000000e+00,4.072939e+01,-2.136958e+01,3.123146e+01,5.070607e+01,5.070607e+01,1.854051e+01,-1.034568e+01,4.977197e+01,4.036040e+01,4.036040e+01,-5.505030e-01,-5.593047e-01,-1.002924e+02,-4.637165e+01,-1.002924e+02,0.000000e+00,5.896942e+01,6.840772e+01,-3.994623e+01,0.000000e+00,0.000000e+00,2.762803e+01,3.162318e+01,-1.231821e+01,3.162318e+01,3.162318e+01,2.795540e-01,-2.615001e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.173328e+01,1.168064e+02,9.173328e+01,1.387779e-17,0.000000e+00,1.710193e+01,0.000000e+00,0.000000e+00,0.000000e+00,-1.166918e+02,-1.087860e+02,-1.166918e+02,-3.196255e+00,-1.087860e+02,1.145454e-01,4.917036e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.108652e-01,6.726715e+01,-9.072287e-01,-9.072287e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.382172e-01,8.988691e-01,-5.225968e-02,-5.225968e-02,1.295000e+02,0.000000e+00,0.000000e+00,4.003047e-01,4.003047e-01,1.250494e-01,1.250494e-01,0.000000e+00,0.000000e+00,1.756702e+01,1.756702e+01,-8.094063e+00,-8.094063e+00,0.000000e+00,0.000000e+00
-1.954905e+01,-9.128863e+01,-1.954905e+01,0.000000e+00,4.103491e+01,-2.136860e+01,3.102244e+01,5.070633e+01,5.070633e+01,1.868455e+01,-1.034563e+01,4.970699e+01,4.036070e+01,4.036070e+01,-5.467292e-01,-5.569468e-01,-1.002878e+02,-4.589320e+01,-1.002878e+02,0.000000e+00,5.875290e+01,6.840432e+01,-4.010911e+01,0.000000e+00,0.000000e+00,2.753063e+01,3.162303e+01,-1.257848e+01,3.162303e+01,3.162303e+01,2.812293e-01,-2.604093e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.173341e+01,1.168054e+02,9.173341e+01,1.387779e-17,0.000000e+00,1.710108e+01,0.000000e+00,0.000000e+00,0.000000e+00,-1.166913e+02,-1.087855e+02,-1.166913e+02,-3.196240e+00,-1.087855e+02,1.140569e-01,4.895455e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.108652e-01,6.726715e+01,-9.124546e-01,-9.124546e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.405644e-01,8.977210e-01,-5.225915e-02,-5.225915e-02,1.296000e+02,0.000000e+00,0.000000e+00,4.002888e-01,4.002888e-01,1.250449e-01,1.250449e-01,0.000000e+00,0.000000e+00,1.760147e+01,1.760147e+01,-8.117986e+00,-8.117986e+00,0.000000e+00,0.000000e+00
-1.954798e+01,-9.152289e+01,-1.954798e+01,0.000000e+00,4.133928e+01,-2.136763e+01,3.081257e+01,5.070659e+01,5.070659e+01,1.882808e+01,-1.034558e+01,4.964064e+01,4.036101e+01,4.036101e+01,-5.429627e-01,-5.545989e-01,-1.002831e+02,-4.541355e+01,-1.002831e+02,-5.551115e-17,5.853482e+01,6.840092e+01,-4.027089e+01,0.000000e+00,0.000000e+00,2.743249e+01,3.162289e+01,-1.283840e+01,3.162289e+01,3.162289e+01,2.828780e-01,-2.593231e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.173355e+01,1.168043e+02,9.173355e+01,1.387779e-17,0.000000e+00,1.710023e+01,0.000000e+00,0.000000e+00,0.000000e+00,-1.166908e+02,-1.087850e+02,-1.166908e+02,-3.196225e+00,-1.087850e+02,1.135705e-01,4.873971e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.108652e-01,6.726715e+01,-9.176805e-01,-9.176805e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.429086e-01,8.965668e-01,-5.225862e-02,-5.225862e-02,1.297000e+02,0.000000e+00,0.000000e+00,4.002730e-01,4.002730e-01,1.250405e-01,1.250405e-01,0.000000e+00,0.000000e+00,1.763578e+01,1.763578e+01,-8.142088e+00,-8.142088e+00,0.000000e+00,0.000000e+00
-1.954692e+01,-9.175465e+01,-1.954692e+01,1.110223e-16,4.164250e+01,-2.136666e+01,3.060185e+01,5.070685e+01,5.070685e+01,1.897109e+01,-1.034553e+01,4.957295e+01,4.036132e+01,4.036132e+01,-5.392035e-01,-5.522609e-01,-1.002785e+02,-4.493272e+01,-1.002785e+02,-5.551115e-17,5.831518e+01,6.839755e+01,-4.043156e+01,0.000000e+00,0.000000e+00,2.733360e+01,3.162274e+01,-1.309797e+01,3.162274e+01,3.162274e+01,2.845001e-01,-2.582414e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.173368e+01,1.168033e+02,9.173368e+01,0.000000e+00,0.000000e+00,1.709939e+01,0.000000e+00,0.000000e+00,0.000000e+00,-1.166902e+02,-1.087845e+02,-1.166902e+02,-3.196211e+00,-1.087845e+02,1.130862e-01,4.852585e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.108652e-01,6.726715e+01,-9.229063e-01,-9.229063e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.452498e-01,8.954064e-01,-5.225809e-02,-5.225809e-02,1.298000e+02,0.000000e+00,0.000000e+00,4.002573e-01,4.002573e-01,1.250361e-01,1.250361e-01,0.000000e+00,0.000000e+00,1.766997e+01,1.766997e+01,-8.166368e+00,-8.166368e+00,0.000000e+00,0.000000e+00
-1.954586e+01,-9.198390e+01,-1.954586e+01,0.000000e+00,4.194456e+01,-2.136569e+01,3.039031e+01,5.070711e+01,5.070711e+01,1.911358e+01,-1.034549e+01,4.950389e+01,4.036162e+01,4.036162e+01,-5.354518e-01,-5.499328e-01,-1.002739e+02,-4.445071e+01,-1.002739e+02,-5.551115e-17,5.809398e+01,6.839418e+01,-4.059113e+01,0.000000e+00,0.000000e+00,2.723396e+01,3.162260e+01,-1.335717e+01,3.162260e+01,3.162260e+01,2.860960e-01,-2.571642e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.173382e+01,1.168023e+02,9.173382e+01,1.387779e-17,0.000000e+00,1.709855e+01,0.000000e+00,0.000000e+00,0.000000e+00,-1.166897e+02,-1.087840e+02,-1.166897e+02,-3.196196e+00,-1.087840e+02,1.126040e-01,4.831296e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.108652e-01,6.726715e+01,-9.281321e-01,-9.281321e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.475878e-01,8.942400e-01,-5.225757e-02,-5.225757e-02,1.299000e+02,0.000000e+00,0.000000e+00,4.002416e-01,4.002416e-01,1.250317e-01,1.250317e-01,0.000000e+00,0.000000e+00,1.770404e+01,1.770404e+01,-8.190826e+00,-8.190826e+00,0.000000e+00,0.000000e+00
-1.954481e+01,-9.221064e+01,-1.954481e+01,0.000000e+00,4.224545e+01,-2.136473e+01,3.017793e+01,5.070736e+01,5.070736e+01,1.925555e+01,-1.034544e+01,4.943348e+01,4.036192e+01,4.036192e+01,-5.317076e-01,-5.476145e-01,-1.002694e+02,-4.396755e+01,-1.002694e+02,0.000000e+00,5.787123e+01,6.839083e+01,-4.074960e+01,0.000000e+00,0.000000e+00,2.713359e+01,3.162245e+01,-1.361601e+01,3.162245e+01,3.162245e+01,2.876656e-01,-2.560914e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.173395e+01,1.168013e+02,9.173395e+01,-1.387779e-17,0.000000e+00,1.709771e+01,0.000000e+00,0.000000e+00,0.000000e+00,-1.166892e+02,-1.087836e+02,-1.166892e+02,-3.196182e+00,-1.087836e+02,1.121239e-01,4.810103e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.108652e-01,6.726715e+01,-9.333578e-01,-9.333578e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.499228e-01,8.930674e-01,-5.225704e-02,-5.225704e-02,1.300000e+02,0.000000e+00,0.000000e+00,4.002260e-01,4.002260e-01,1.250273e-01,1.250273e-01,0.000000e+00,0.000000e+00,1.773797e+01,1.773797e+01,-8.215460e+00,-8.215460e+00,0.000000e+00,0.000000e+00
-1.954376e+01,-9.243485e+01,-1.954376e+01,0.000000e+00,4.254517e+01,-2.136377e+01,2.996472e+01,5.070762e+01,5.070762e+01,1.939699e+01,-1.034539e+01,4.936171e+01,4.036223e+01,4.036223e+01,-5.279711e-01,-5.453060e-01,-1.002648e+02,-4.348325e+01,-1.002648e+02,0.000000e+00,5.764694e+01,6.838750e+01,-4.090695e+01,0.000000e+00,0.000000e+00,2.703247e+01,3.162231e+01,-1.387448e+01,3.162231e+01,3.162231e+01,2.892092e-01,-2.550231e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.173408e+01,1.168003e+02,9.173408e+01,0.000000e+00,0.000000e+00,1.709687e+01,0.000000e+00,0.000000e+00,0.000000e+00,-1.166886e+02,-1.087831e+02,-1.166886e+02,-3.196167e+00,-1.087831e+02,1.116458e-01,4.789007e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.108652e-01,6.726715e+01,-9.385835e-01,-9.385835e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.522547e-01,8.918888e-01,-5.225652e-02,-5.225652e-02,1.301000e+02,0.000000e+00,0.000000e+00,4.002105e-01,4.002105e-01,1.250229e-01,1.250229e-01,0.000000e+00,0.000000e+00,1.777177e+01,1.777177e+01,-8.240270e+00,-8.240270e+00,0.000000e+00,0.000000e+00
-1.954271e+01,-9.265654e+01,-1.954271e+01,0.000000e+00,4.284370e+01,-2.136282e+01,2.975070e+01,5.070787e+01,5.070787e+01,1.953790e+01,-1.034535e+01,4.928860e+01,4.036253e+01,4.036253e+01,-5.242424e-01,-5.430073e-01,-1.002603e+02,-4.299782e+01,-1.002603e+02,-5.551115e-17,5.742111e+01,6.838418e+01,-4.106318e+01,0.000000e+00,0.000000e+00,2.693062e+01,3.162217e+01,-1.413256e+01,3.162217e+01,3.162217e+01,2.907269e-01,-2.539591e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.173421e+01,1.167993e+02,9.173421e+01,0.000000e+00,-2.842171e-14,1.709604e+01,0.000000e+00,0.000000e+00,0.000000e+00,-1.166881e+02,-1.087826e+02,-1.166881e+02,-3.196153e+00,-1.087826e+02,1.111698e-01,4.768006e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.108652e-01,6.726715e+01,-9.438091e-01,-9.438091e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.545835e-01,8.907041e-01,-5.225601e-02,-5.225601e-02,1.302000e+02,0.000000e+00,0.000000e+00,4.001950e-01,4.001950e-01,1.250186e-01,1.250186e-01,0.000000e+00,0.000000e+00,1.780544e+01,1.780544e+01,-8.265256e+00,-8.265256e+00,0.000000e+00,0.000000e+00
-1.954167e+01,-9.287569e+01,-1.954167e+01,0.000000e+00,4.314103e+01,-2.136187e+01,2.953586e+01,5.070813e+01,5.070813e+01,1.967827e+01,-1.034530e+01,4.921413e+01,4.036283e+01,4.036283e+01,-5.205215e-01,-5.407183e-01,-1.002558e+02,-4.251127e+01,-1.002558e+02,0.000000e+00,5.719374e+01,6.838087e+01,-4.121829e+01,0.000000e+00,0.000000e+00,2.682804e+01,3.162203e+01,-1.439025e+01,3.162203e+01,3.162203e+01,2.922189e-01,-2.528996e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.173434e+01,1.167983e+02,9.173434e+01,0.000000e+00,0.000000e+00,1.709522e+01,0.000000e+00,0.000000e+00,0.000000e+00,-1.166876e+02,-1.087821e+02,-1.166876e+02,-3.196139e+00,-1.087821e+02,1.106959e-01,4.747100e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.108652e-01,6.726715e+01,-9.490347e-01,-9.490347e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.569092e-01,8.895133e-01,-5.225549e-02,-5.225549e-02,1.303000e+02,0.000000e+00,0.000000e+00,4.001796e-01,4.001796e-01,1.250143e-01,1.250143e-01,0.000000e+00,0.000000e+00,1.783898e+01,1.783898e+01,-8.290416e+00,-8.290416e+00,0.000000e+00,0.000000e+00
